"ID","nombrecompleto","INSTITUCION","Pais","LatLong","CostoPasajes","costoNota","CostoViaticos","ViaticosNota","INFORME","informeNumber"
1622,"Ma. Gracia","Ministerio del Ambiente","cuba","22:-79,5'",,,,,"no",0
408,"Mabel Bernal","MINSA","guatemala","15,5:-90,25'",,,200,,"si",1
2911,"Mabel Bernal","MINSA","república dominicana","19:-70,666667'",,"Cubierto Por Ops/oms",525,,"pdf",1
1692,"Mabel Morcillo","Ministerio del Ambiente","méxico","23:-102'",,,315,,"no",0
1720,"Mabel Morcillo","Ministerio del Ambiente","suiza","47:8'",,,1400,,"no",0
1882,"Magaly Castillo","Ministerio del Ambiente","brasil","-10:-55'",,,810,,"no",0
1729,"Magaly Castillo","Ministerio del Ambiente","costa rica","10:-84'",,,,,"no",0
1746,"Magaly Castillo","Ministerio del Ambiente","ecuador","-2:-77,5'",,,525,,"no",0
2010,"Magaly Castillo","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,315,,"no",0
1874,"Magaly Castillo","Ministerio del Ambiente","méxico","23:-102'",,,315,,"no",0
2687,"Magsanda Abrego","MITRADEL","argentina","-34:-64'",,,2295,,"no",0
2707,"Magsanda Abrego","MITRADEL","costa rica","10:-84'",,,315,,"no",0
340,"Magsanda Abrego","MITRADEL","italia","42,833333:12,833333'","790.1",,1050,,"pdf",1
260,"Magsanda Abrego","MITRADEL","italia","42,833333:12,833333'","1267.39",,2520,,"pdf",1
1598,"Maite Montes","Ministerio de Seguridad Pública","méxico","23:-102'",,"Auspiciado",500,,"no",0
1511,"Manuel Burgos","Ministerio de Seguridad Pública","el salvador","13,833333:-88,916667'",,"Auspiciado",300,,"no",0
1509,"Manuel Burgos","Ministerio de Seguridad Pública","el salvador","13,833333:-88,916667'",,"Convenio Marco",1200,,"no",0
1278,"Manuel Dominguez","Ministerio de la Presidencia","alemania","51,5:10,5'","7294.7",,2700,,"no",0
1279,"Manuel Dominguez","Ministerio de la Presidencia","cuba","22:-79,5'","870.04",,1050,,"no",0
1275,"Manuel Dominguez","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1319.46",,750,,"no",0
1274,"Manuel Dominguez","Ministerio de la Presidencia","francia","46:2'","1760.34",,1800,,"no",0
1276,"Manuel Dominguez","Ministerio de la Presidencia","japón","36:138'","10627.87",,3600,,"no",0
1277,"Manuel Dominguez","Ministerio de la Presidencia","polonia","52:20'","7403.32",,7800,,"no",0
1273,"Manuel Lopez","Ministerio de la Presidencia","guatemala","15,5:-90,25'","715.8",,,,"no",0
1877,"Manuel Lopez","Ministerio del Ambiente","costa rica","10:-84'",,,1365,,"no",0
2428,"Manuel Ortega","Ministerio del Ambiente","honduras","15:-86,5'",,,400,,"no",0
2141,"Manuel Ortega","Ministerio del Ambiente","méxico","23:-102'",,,525,,"no",0
485,"Manuel Quintero","AIG","taiwan","24:121'",,"Cubierto Por Comité Organizador",3060,,"no",0
2757,"Manuel Rodríguez","MITRADEL","corea del sur","37:127,5'",,,3400,,"no",0
307,"Manuel Rodríguez","MITRADEL","corea del sur","37:127,5'",,"Todos Los Pasajes Aéreos Fueron Pagados Por La Agencia De Cooperación Internacional De Corea ( Koica)",3400,,"pdf",1
218,"Manuel Sieiro","MINSA","venezuela","8:-66'",,"Cubierto Por Ops/oms",1400,,"pdf",1
1280,"Manuel Soriano","Ministerio de la Presidencia","brasil","-10:-55'",,,2000,,"no",0
1282,"Manuel Soriano","Ministerio de la Presidencia","chile","-30:-71'","1413.6",,2400,,"no",0
1281,"Manuel Soriano","Ministerio de la Presidencia","costa rica","10:-84'",,,375,,"no",0
1283,"Manuel Soriano","Ministerio de la Presidencia","el salvador","13,833333:-88,916667'","509.03",,1500,,"no",0
1284,"Manuel Von Chong","Ministerio de la Presidencia","japón","36:138'",,,6300,,"no",0
1285,"Marcela Boyd","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","790.06",,750,,"no",0
1786,"Marcia González","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,315,,"no",0
1467,"Marcia Rivera","Ministerio de Seguridad Pública","colombia","4:-72'",,"Auspiciado",1600,,"no",0
1468,"Marcia Rivera","Ministerio de Seguridad Pública","estados unidos de américa","39,828175:-98,5795'",,"Convenio Marco",4500,,"no",0
2505,"Marcial Arias","Ministerio del Ambiente","honduras","15:-86,5'",,,600,,"no",0
936,"Marcial Buitrago","MIDES","el salvador","13,833333:-88,916667'",,"Sistema De Integración Social (sica)",210,,"no",0
691,"Marco Correa","MEF","estados unidos de américa","39,828175:-98,5795'","926.4",,2700,,"no",0
1286,"Marcos Ledezma","Ministerio de la Presidencia","alemania","51,5:10,5'","1971.48",,2700,,"no",0
1291,"Marcos Ledezma","Ministerio de la Presidencia","china","35:105'","2561.27",,2700,,"no",0
1287,"Marcos Ledezma","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","705.73",,2475,,"no",0
1288,"Marcos Ledezma","Ministerio de la Presidencia","francia","46:2'","1760.34",,2100,,"no",0
1289,"Marcos Ledezma","Ministerio de la Presidencia","japón","36:138'","4637.24",,3600,,"no",0
1290,"Marcos Ledezma","Ministerio de la Presidencia","polonia","52:20'","2728.53",,6000,,"no",0
2969,"Marcos Young","MINSA","colombia","4:-72'","897.4",,400,,"pdf",1
12,"Marcos Young","MINSA","cuba","22:-79,5'","1399.15",,800,,"detalle",1
2575,"Marcos Young","MINSA","estados unidos de américa","39,828175:-98,5795'",,"Ceo Camls Dr. Deborah Sutherland",1350,,"no",0
3018,"Margarita Antadillas","MICI","españa","40:-4'","1192.08",,3600,,"no",0
142,"Margarita Antadillas","MICI","estados unidos de américa","39,828175:-98,5795'","1040.66",,2000,,"pdf",1
2352,"Margarita Guerra","Ministerio del Ambiente","república dominicana","19:-70,666667'",,,420,,"no",0
2653,"Marggina Aranda","MINSA","brasil","-10:-55'",,"Cubierto Por Ministerio De Salud De Brasil",540,,"no",0
3115,"Marggina Aranda","MINSA","república dominicana","19:-70,666667'",,"Cubierto Por La Division Global De Vih Y Tuberculosis De Los Centros Para El Control Y Prevencion De Enfermedades (cdc) Oficina Regional Para Centroamerica",400,,"no",0
3165,"Maria Arosemena","MINSA","china","35:105'","2789.36",,4800,,"no",0
1676,"María Barrios","Ministerio del Ambiente","brasil","-10:-55'",,,1080,,"no",0
1745,"María Barrios","Ministerio del Ambiente","colombia","4:-72'",,,315,,"no",0
2381,"María Barrios","Ministerio del Ambiente","corea del sur","37:127,5'",,,1440,,"no",0
2156,"María Barrios","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,420,,"no",0
2202,"María Barrios","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,420,,"no",0
2203,"María Barrios","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,420,,"no",0
2221,"María Barrios","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,420,,"no",0
2573,"Maria De Crespo","MINSA","colombia","4:-72'",,"Cubierto Por El Minsa",415,,"no",0
176,"María De Las Mercedes","MIDES","bolivia","-17:-65'",1400,,630,,"pdf",1
2741,"María De León","MITRADEL","colombia","4:-72'",,,1050,,"no",0
2684,"María De León","MITRADEL","italia","42,833333:12,833333'",,,2520,,"no",0
1297,"Maria Del Rosario","Ministerio de la Presidencia","república dominicana","19:-70,666667'","842.4",,800,,"no",0
1292,"Maria Diaz","Ministerio de la Presidencia","singapur","1,366667:103,8'","3408.35",,6600,,"no",0
3095,"Maria Esquivel","MINSA","brasil","-10:-55'",,"Cubierto Por La Oficina De Asuntos De Desarme De Las Naciones Unidas (unoda)",250,,"no",0
2619,"Maria Esquivel","MINSA","francia","46:2'",,"Cubierto Por La Secretaria De Protocolo",1260,,"no",0
2618,"Maria Esquivel","MINSA","holanda","52,5:5,75'",,"Cubierto Por El Convenio De Minamata",1080,,"no",0
2935,"Maria Esquivel","MINSA","holanda","52,5:5,75'",,"Cubierto Por Opaq",900,,"pdf",1
2966,"Maria Esquivel","MINSA","jordania","31:36'",,"Cubierto Por El Programa De Las Naciones Unidas Para El Medio Ambiente",1200,,"pdf",1
370,"Maria Esquivel","MINSA","paraguay","-22,993333:-57,996389'",,"Cubierto Por Opaq",400,,"si",1
203,"Maria Esquivel","MINSA","suiza","47:8'",,"Cubierto Por La Secretaria De Saicm",2340,,"pdf",1
2571,"Maria Esquivel","MINSA","tailandia","15:100'",,"Convenio De Minamata",1620,,"no",0
3143,"Maria Esquivel","MINSA","uruguay","-33:-56'",,"Cubierto Por El Programa De Las Naciones Unidas Para El Medio Ambiente",500,,"no",0
2656,"Maria Esquivel","MINSA","uruguay","-33:-56'",,"Cubierto Por Minamata",630,,"no",0
642,"María González","MEF","el salvador","13,833333:-88,916667'",,,210,,"no",0
1295,"Maria Gracia","Ministerio de la Presidencia","alemania","51,5:10,5'","1971.68",,2100,,"no",0
1296,"Maria Gracia","Ministerio de la Presidencia","japón","36:138'","4427.63",,5400,,"no",0
2453,"María Gutiérrez","Ministerio del Ambiente","colombia","4:-72'",,,400,,"no",0
1,"Maria Iriarte","MINSA","república dominicana","19:-70,666667'",,"Cubierto Por Ops/oms",420,,"detalle",1
3129,"Maria Mastelari","MINSA","el salvador","13,833333:-88,916667'",,"Cubierto Por La Division Global De Vih Y Tuberculosis De Los Centros Para El Control Y Prevencion De Enfermedades (cdc) Oficina Regional Para Centroamerica",200,,"no",0
355,"Maria Mastelari","MINSA","el salvador","13,833333:-88,916667'",,"Cubierto Por Se-comisca",600,,"si",1
1294,"Maria Monzon","Ministerio de la Presidencia","francia","46:2'","1070.03",,4800,,"no",0
1293,"Maria Monzon","Ministerio de la Presidencia","méxico","23:-102'","1544.32",,2450,,"no",0
244,"María Murgas","MITRADEL","israel","31,5:34,75'","1838.52",,4320,,"pdf",1
332,"María Ordoñez","MITRADEL","bolivia","-17:-65'","1038.4",,600,,"pdf",1
2765,"María Ordoñez","MITRADEL","colombia","4:-72'",,,1750,,"no",0
316,"María Ordoñez","MITRADEL","colombia","4:-72'","387.68",,1750,,"pdf",1
342,"María Ordoñez","MITRADEL","italia","42,833333:12,833333'",1,,4550,,"pdf",1
1299,"Maria Peralta","Ministerio de la Presidencia","singapur","1,366667:103,8'","2486.67",,4800,,"no",0
473,"Maria Perez","MINSA","méxico","23:-102'",,"Cubierto Por Ops/oms",500,,"si",1
1298,"Maria Quidiello","Ministerio de la Presidencia",,,"982.3",,,,"no",0
2889,"María Rodríguez","MEF","guatemala","15,5:-90,25'",,,200,,"informe",1
536,"María Rojas","MEF","suiza","47:8'","2300.19",,3000,,"no",0
1300,"Maria Sanchez","Ministerio de la Presidencia",,,"982.3",,,,"no",0
417,"Maria Solis","MINSA","república dominicana","19:-70,666667'",,"Pagado Por Focard-aps",1200,,"si",1
195,"María Suarez","MIDES","perú","-10:-76'",1000,,1050,,"pdf",1
800,"María Tapia","MEF","argentina","-34:-64'","1868.6",,2250,,"no",0
290,"María Urriola","MITRADEL","colombia","4:-72'","443.07",,1600,,"pdf",1
264,"María Urriola","MITRADEL","italia","42,833333:12,833333'","1474.01",,2520,,"pdf",1
2997,"María Vergara","MICI","españa","40:-4'","833.3",,3000,,"no",0
3001,"María Vergara","MICI","estados unidos de américa","39,828175:-98,5795'","401.91",,2000,,"no",0
605,"María Villalaz","MEF","guatemala","15,5:-90,25'",,,420,,"no",0
83,"María Yolanda Álvarez","MIVIOT","argentina","-34:-64'","1507.19",,2250,,"no",0
87,"María Yolanda Álvarez","MIVIOT","república dominicana","19:-70,666667'",,"Sufragado Por El Evento",630,,"no",0
1466,"Marialina Isaza","Ministerio de Seguridad Pública","el salvador","13,833333:-88,916667'",,"Auspiciado",300,,"no",0
1462,"Marialina Isaza","Ministerio de Seguridad Pública","guatemala","15,5:-90,25'",,"Auspiciado",315,,"no",0
2977,"Mariana Lopez","MINSA","corea del sur","37:127,5'",,"Cubierto Por La Agencia De Promocion De Comercio E Inversion De La Republica De Corea (kotra)",1350,,"pdf",1
775,"Marianela Broce","MEF","república dominicana","19:-70,666667'",1083,,1050,,"no",0
619,"Marianela Palacios","MEF","ecuador","-2:-77,5'",,,210,,"no",0
727,"Marianela Palacios","MEF","paraguay","-22,993333:-57,996389'",,,315,,"no",0
1302,"Marianela Salazar","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1053.51",,1750,,"no",0
1301,"Marianela Salazar","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1343.07",,2025,,"no",0
88,"Maribel E. Quintero R.","MIVIOT","argentina","-34:-64'","2098.2",,2250,,"no",0
588,"Maricarmen Mendizabal","MEF","españa","40:-4'","1417.31",,5400,,"no",0
846,"Maricela Delgado","MEF","españa","40:-4'","1460.36",,6300,,"no",0
668,"Maricela Delgado","MEF","guatemala","15,5:-90,25'",639,,1750,,"no",0
609,"Maricela Delgado","MEF","uruguay","-33:-56'","1209.1",,630,,"no",0
852,"Mariel Aizpurúa","MEF","españa","40:-4'",,,2520,,"no",0
859,"Mariel Nuñez","MEF","estados unidos de américa","39,828175:-98,5795'","507.86",,900,,"no",0
2209,"Mariel Sanjur","Ministerio del Ambiente","japón","36:138'",,,1980,,"no",0
2566,"Mariela Barrera","MINSA","el salvador","13,833333:-88,916667'",,"Cubierto Por El Centro Regional Del Convenio De Basilea Para Centroamerica Y Mexico",315,,"no",0
2544,"Mariela Barrera","MINSA","el salvador","13,833333:-88,916667'",,"Cubierto Por El Convenio De Basilea",420,,"no",0
73,"Mariela Gonzalez","MINSA","honduras","15:-86,5'",,"Cubierto Por Unfpa",405,,"no",0
922,"Mariela Sánchez","MIDES","estados unidos de américa","39,828175:-98,5795'",,"Convenio Marco",900,,"no",0
1526,"Mariela Vives","Ministerio de Seguridad Pública","el salvador","13,833333:-88,916667'",,"Auspiciado",600,,"no",0
1528,"Mariela Vives","Ministerio de Seguridad Pública","honduras","15:-86,5'",,"Convenio Marco",1600,,"no",0
14,"Mariela Zurita","MINSA","el salvador","13,833333:-88,916667'","460.53",,2100,,"detalle",1
2979,"Mariela Zurita","MINSA","georgia","41,999981:43,499905'",,"Cubierto Por Iica",375,,"pdf",1
2664,"Mariela Zurita","MINSA","guatemala","15,5:-90,25'",,"Cubierto Por El Minsa",2100,,"no",0
2673,"Mariela Zurita","MINSA","guatemala","15,5:-90,25'",,"Cubierto Por El Minsa",2100,,"no",0
455,"Mariela Zurita","MINSA","guatemala","15,5:-90,25'","635.06",,2400,,"si",1
361,"Mariela Zurita","MINSA","honduras","15:-86,5'","652.96",,2400,,"si",1
2800,"Marietta Jaen","MOP","estados unidos de américa","39,828175:-98,5795'",1960,,500,,"detalle",1
2829,"Marietta Jaen","MOP","japón","36:138'","266.99",,5600,,"detalle",1
2790,"Marietta Jaen","MOP","singapur","1,366667:103,8'",7556,,4900,,"detalle",1
1629,"Marina Gallardo","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",915,,1350,,"no",0
1761,"Marina Gallardo","Ministerio del Ambiente","nicaragua","13:-85'",,,630,,"no",0
1303,"Marina Rodriguez","Ministerio de la Presidencia","perú","-10:-76'",,,735,,"no",0
1304,"Marina Rodriguez","Ministerio de la Presidencia","polonia","52:20'","2809.47",,2400,,"no",0
1555,"Marined Hurtado","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
2360,"Marino Abrego","Ministerio del Ambiente","chile","-30:-71'",,,540,,"no",0
933,"Marino Abrego","MIDES","méxico","23:-102'",,"Gobierno De México",420,,"no",0
2400,"Marino Abrego","Ministerio del Ambiente","perú","-10:-76'",,,600,,"no",0
92,"Mario Etchelecu","MIVIOT","república dominicana","19:-70,666667'","1689.17",,500,,"no",0
487,"Mario Gongora","AIG","costa rica","10:-84'",,"Cubierto Por Comité Organizador",630,,"no",0
517,"Mario Gongora","AIG","estonia","59:26'",,"Cubierto Por El Comité Organizador",900,,"no",0
2731,"Mario Sánchez","MITRADEL","suiza","47:8'",,,9600,,"no",0
2419,"Marío Santamaría","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,3500,,"no",0
2436,"Marío Santamaría","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,3500,,"no",0
442,"Mario Torrero","MINSA","corea del sur","37:127,5'",,"Cubierto Por El Ministerio De Salud Y Bienestar De Corea",1500,,"si",1
3093,"Mario Torrero","MINSA","costa rica","10:-84'",,"Facultad De Farmacia De La Universidad De Costa Rica",300,,"no",0
359,"Mario Torrero","MINSA","honduras","15:-86,5'","652.96",,2400,,"si",1
341,"Marisabel Oses","MITRADEL","italia","42,833333:12,833333'",1,,4550,,"pdf",1
2178,"Marisol Dimas","Ministerio del Ambiente","australia","-25:135'",,,7200,,"no",0
2285,"Marisol Dimas","Ministerio del Ambiente","colombia","4:-72'",,,700,,"no",0
2341,"Marisol Dimas","Ministerio del Ambiente","españa","40:-4'",,,900,,"no",0
2523,"Marisol Dimas","Ministerio del Ambiente","guatemala","15,5:-90,25'",,,400,,"no",0
1656,"Marisol Dimas","Ministerio del Ambiente","rumania","46:25'",,,2340,,"no",0
1607,"Marisol Guerra","Ministerio de Seguridad Pública","españa","40:-4'",,"Convenio Marco",2100,,"no",0
557,"marisol Sierra","MEF","estados unidos de américa","39,828175:-98,5795'","654.01",,900,,"no",0
1305,"Marissa Espino","Ministerio de la Presidencia","italia","42,833333:12,833333'","1433.22",,2100,,"no",0
1997,"Marissa Pitti","Ministerio del Ambiente","ecuador","-2:-77,5'",,,630,,"no",0
251,"Maritza Dean","MITRADEL","china","35:105'",,"Cubierto Por El Organismo",2400,,"pdf",1
472,"Maritza Nieto","MINSA","argentina","-34:-64'",,"Cubierto Por Ipas",500,,"si",1
428,"Maritza Nieto","MINSA","colombia","4:-72'",,"Cubierto Por Ministerio De Salud Y Proteccion Social De Colombia",400,,"si",1
392,"Maritza Nieto","MINSA","costa rica","10:-84'",,,600,,"si",1
3158,"Maritza Nieto","MINSA","el salvador","13,833333:-88,916667'",,"Cubierto Por Comisca",400,,"no",0
3139,"Maritza Nieto","MINSA","méxico","23:-102'",,"Cubierto Por Ops/oms",1100,,"no",0
2774,"Maritza Nieto","MINSA","nicaragua","13:-85'",,"Cubierto Por Ipas",400,,"detalle",1
377,"Maritza Nieto","MINSA","república dominicana","19:-70,666667'",,"Cubierto Por Ops/oms",300,,"si",1
276,"Marixenia Álvarez","MITRADEL","colombia","4:-72'","524.41",,525,,"pdf",1
2725,"Marixenia Álvarez","MITRADEL","suiza","47:8'",,,9600,,"no",0
1796,"Marlenis Marin","Ministerio del Ambiente","argentina","-34:-64'",,,405,,"no",0
2173,"Marlenis Marin","Ministerio del Ambiente","israel","31,5:34,75'",,,1260,,"no",0
779,"Marleny Sánchez","MEF","colombia","4:-72'",,,420,,"no",0
2140,"Marling Villarreal","Ministerio del Ambiente","méxico","23:-102'",,,525,,"no",0
3020,"Marlon Herrera","MICI","brasil","-10:-55'","882.73",,2500,,"no",0
3068,"Marlon Herrera","MICI","chile","-30:-71'","2259.71",,3000,,"no",0
146,"Marlon Herrera","MICI","perú","-10:-76'","698.96",,1200,,"pdf",1
1308,"Marta Batres","Ministerio de la Presidencia",,,"644.43",,,,"no",0
1306,"Marta Bernal","Ministerio de la Presidencia","argentina","-34:-64'",,,810,,"no",0
1307,"Marta Bernal","Ministerio de la Presidencia","méxico","23:-102'","1195.39",,1600,,"no",0
1938,"Marta Domingo","Ministerio del Ambiente","brasil","-10:-55'",,,3645,,"no",0
2055,"Marta Domingo","Ministerio del Ambiente","costa rica","10:-84'",,,525,,"no",0
1979,"Marta Domingo","Ministerio del Ambiente","méxico","23:-102'",,,420,,"no",0
29,"Marta Lengua","MINSA","méxico","23:-102'",1365,,,"CUBIERTO POR EL GOBIERNO DE MEXICO","detalle",1
2340,"Marta Moreno","Ministerio del Ambiente","ecuador","-2:-77,5'",,,525,,"no",0
603,"Martha De González","MEF","ecuador","-2:-77,5'",,,1260,,"no",0
546,"Martha De González","MEF","guatemala","15,5:-90,25'",,,210,,"no",0
2849,"Martha De González","MEF","guatemala","15,5:-90,25'",,,210,,"informe",1
844,"Martha De González","MEF","perú","-10:-76'",,,1260,,"no",0
21,"Martin Alpirez","MINSA","honduras","15:-86,5'",,"Cubierto Por Ops/oms",1050,,"detalle",1
781,"Martín Barciela","MEF","argentina","-34:-64'",,,405,,"no",0
2890,"Martín Barciela","MEF","francia","46:2'","1661.84",,2400,,"informe",1
616,"Martín Barciela","MEF","italia","42,833333:12,833333'","1928.63",,3600,,"no",0
1992,"Martin Testa","Ministerio del Ambiente","chile","-30:-71'",,,2700,,"no",0
2005,"Martin Testa","Ministerio del Ambiente","colombia","4:-72'",,,3150,,"no",0
1753,"Martin Testa","Ministerio del Ambiente","costa rica","10:-84'",,,420,,"no",0
2229,"Martin Testa","Ministerio del Ambiente","paraguay","-22,993333:-57,996389'",,,420,,"no",0
2115,"Martin Testa","Ministerio del Ambiente","perú","-10:-76'",,,525,,"no",0
2763,"Martiniano Higüero","MITRADEL","corea del sur","37:127,5'",,,2100,,"no",0
314,"Martiniano Higüero","MITRADEL","corea del sur","37:127,5'","3048.77",,2100,,"pdf",1
233,"Martiniano Higüero","MITRADEL","perú","-10:-76'","1391.58",,1870,,"pdf",1
543,"Maruquel Pabón","MEF","colombia","4:-72'","245.44",,350,,"no",0
579,"Maruquel Pabón","MEF","francia","46:2'","1521.81",,4200,,"no",0
